id,host_id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_year,last_review_month,last_review_day,last_review_dayofyear,last_review_dayofweek
5840936,16245414,Brooklyn,40.69476,-73.92359,Entire home/apt,400,1,2,0.04,4,179,2017,7,15,196,7
9698992,43298076,Manhattan,40.82195,-73.95373,Private room,62,2,24,0.55,4,97,2019,6,14,165,6
6693403,10717539,Brooklyn,40.63485,-73.96208,Entire home/apt,175,1,0,0.06,1,0,2018,11,27,240,7
1586641,8452639,Brooklyn,40.64919,-73.961429999999993,Private room,84,2,68,0.96,3,362,2019,5,27,147,2
30355292,39528519,Manhattan,40.71046,-73.98839,Shared room,32,14,1,0.18,28,341,2019,1,26,26,7
24205351,100238132,Manhattan,40.75368,-73.97317,Entire home/apt,339,3,30,2.07,12,0,2019,1,2,2,4
16441995,24092157,Brooklyn,40.68004,-73.9215,Entire home/apt,143,2,8,0.26,1,38,2018,9,3,246,2
17752493,20926711,Manhattan,40.74864,-73.99398,Private room,89,2,2,0.07,1,113,2017,4,2,92,1
19046687,14396342,Queens,40.74286,-73.95417,Private room,61,2,111,4.46,1,109,2019,7,2,183,3
16311386,8567200,Manhattan,40.72733,-73.99037,Entire home/apt,250,3,36,1.18,1,36,2019,6,18,169,3
34475551,332521,Brooklyn,40.68305,-73.97503,Entire home/apt,150,4,0,1,1,5,2019,6,30,181,1
25377317,6895016,Queens,40.75831,-73.92658,Entire home/apt,96,3,10,0.78,1,0,2018,9,11,254,3
14011511,15929157,Brooklyn,40.67424,-73.88136,Private room,29,30,12,0.38,3,193,2018,11,1,305,5
26385398,6308220,Brooklyn,40.66154,-73.98283,Entire home/apt,210,2,35,3.11,1,190,2019,6,29,180,7
33217330,177673174,Queens,40.76553,-73.91353,Private room,80,2,0,2,1,0,2019,7,2,183,3
23218579,5350903,Brooklyn,40.72612,-73.95691,Entire home/apt,125,2,48,3,1,48,2019,7,2,183,3
35117522,79723533,Brooklyn,40.70552,-73.94223,Private room,52,3,3,3,1,68,2019,7,1,182,2
30388528,107434423,Manhattan,40.7132,-74.00942,Entire home/apt,246,30,0,0.12,232,332,2018,10,14,323,6
29081010,190324721,Queens,40.75914,-73.83352,Private room,70,1,5,0.82,4,5,2019,6,4,155,3
1307095,6714376,Manhattan,40.73227,-73.98451,Private room,109,5,5,0.07,1,22,2018,7,27,208,6
33608666,236668588,Manhattan,40.7461,-74.00329,Private room,110,1,10,3.49,2,108,2019,6,10,161,2
9647235,49879147,Queens,40.7276,-73.85183,Private room,75,1,0,0.03,1,0,2016,1,23,248,7
31497697,218352095,Manhattan,40.78132,-73.94723,Private room,75,4,15,2.66,1,21,2019,7,6,187,7
9753240,1342653,Manhattan,40.72543,-74.00242,Entire home/apt,1000,4,10,0.23,1,326,2018,11,26,330,2
454763,2259061,Manhattan,40.86717,-73.9194,Entire home/apt,99,20,11,0.18,1,249,2018,8,16,228,5
31541068,115252929,Brooklyn,40.68431,-73.97209,Private room,65,1,9,2.87,1,157,2019,6,23,174,1
22570044,790872,Manhattan,40.8049,-73.94012,Private room,80,1,4,0.23,2,0,2018,3,15,74,5
20600247,64065593,Manhattan,40.753,-73.97364,Private room,252,2,3,0.16,13,327,2018,10,20,293,7
30370778,218336964,Queens,40.72994,-73.86987,Private room,45,2,11,1.73,4,6,2019,6,19,170,4
18719602,66051549,Manhattan,40.7523,-73.97287,Private room,105,4,1,0.04,1,0,2017,7,30,211,1
26869803,156484505,Brooklyn,40.7116,-73.95606,Private room,100,2,43,3.65,2,363,2019,6,26,177,4
24136557,177353847,Manhattan,40.72677,-73.9911,Entire home/apt,500,4,6,0.4,4,121,2019,3,20,79,4
944040,896918,Brooklyn,40.67607,-73.95408,Entire home/apt,135,1,67,0.87,1,348,2019,6,23,174,1
16749235,5133087,Manhattan,40.71723,-73.99162,Private room,175,1,0,0.37,1,0,2019,3,30,177,1
25904446,155911578,Manhattan,40.818600000000004,-73.94348,Private room,110,1,1,0.45,2,0,2019,5,4,124,7
32842295,233227636,Brooklyn,40.62646,-73.92754,Private room,40,1,16,5.05,2,151,2019,6,22,173,7
20714824,1424332,Manhattan,40.83902,-73.93766,Entire home/apt,50,3,2,0.09,1,0,2017,10,10,283,3
6252815,32479008,Brooklyn,40.66936,-73.98116,Entire home/apt,150,7,47,0.96,1,291,2019,6,23,174,1
6937897,36375657,Manhattan,40.73873,-73.98153,Shared room,800,30,1,0.02,1,0,2015,9,14,257,2
22846744,168946125,Manhattan,40.71527,-73.99841,Entire home/apt,150,3,4,0.23,1,0,2018,4,17,107,3
27065834,83856521,Manhattan,40.73264,-74.0062,Entire home/apt,275,1,3,0.26,1,0,2018,8,31,243,6
18975097,17079377,Queens,40.77655,-73.91304,Private room,50,1,12,0.63,1,0,2019,5,21,141,3
29756137,215041024,Queens,40.5939,-73.77361,Entire home/apt,80,7,1,0.94,1,87,2019,6,8,159,7
28836976,174197082,Queens,40.65644,-73.72817,Entire home/apt,80,1,9,1.79,2,116,2019,7,5,186,6
15868654,21503447,Manhattan,40.8451,-73.94101,Private room,65,5,3,0.1,1,179,2017,5,6,126,7
4464508,23162890,Brooklyn,40.6489,-73.96374,Private room,79,3,35,0.62,2,336,2018,10,28,301,1
9597627,37450458,Brooklyn,40.68125,-73.91272,Private room,77,1,118,2.74,2,216,2019,6,30,181,1
25616250,125396920,Brooklyn,40.64314,-73.95705,Entire home/apt,75,3,10,0.84,1,0,2019,1,3,3,5
22256926,15640230,Brooklyn,40.66452,-73.9337,Private room,33,30,1,0.1,4,354,2018,9,2,245,1
24896472,116460196,Brooklyn,40.70704,-73.92903,Private room,75,7,0,0.85,1,0,2019,4,25,117,6
9073600,6942997,Manhattan,40.7834,-73.94556,Entire home/apt,95,2,0,0.02,1,0,2016,1,31,45,2
16011441,101602599,Queens,40.74327,-73.90627,Private room,75,3,9,0.28,2,7,2018,8,26,238,1
27423688,176043852,Manhattan,40.8093,-73.93747,Shared room,220,4,2,0.2,1,41,2019,3,29,88,6
11965263,9028473,Brooklyn,40.67265,-73.94674,Private room,75,1,0,0.08,1,0,2018,1,25,88,7
26489146,519554,Manhattan,40.72051,-73.98777,Private room,69,3,1,0.6,5,270,2019,5,20,140,2
4048043,10135,Manhattan,40.71972,-73.99986,Private room,135,2,125,2.14,2,340,2019,6,16,167,1
35346788,16562278,Queens,40.75998,-73.926,Entire home/apt,150,1,1,1,1,5,2019,7,3,184,4
7426597,38902136,Brooklyn,40.66892,-73.99136,Entire home/apt,165,3,178,3.7,1,134,2019,6,23,174,1
2249878,470870,Manhattan,40.78531,-73.96988,Entire home/apt,375,1,0,0.02,1,0,2014,10,11,196,4
8422085,9996343,Brooklyn,40.69181,-73.9463,Private room,55,3,18,0.39,1,0,2017,5,31,151,4
36066155,28891151,Brooklyn,40.66802,-73.88724,Private room,75,2,0,4.69,4,90,2019,6,30,181,1
18066733,117492425,Staten Island,40.64605,-74.07897,Entire home/apt,289,4,2,0.16,6,230,2018,7,25,206,4
21756425,158504512,Queens,40.70225,-73.72945,Private room,31,1,2,0.1,1,0,2018,1,19,19,6
15037251,94974597,Manhattan,40.77201,-73.97994,Private room,99,3,123,3.72,1,246,2019,7,1,182,2
33690902,137950324,Manhattan,40.75923,-73.99233,Entire home/apt,225,4,2,0.77,1,44,2019,6,19,170,4
15733597,57109253,Brooklyn,40.71365,-73.96232,Private room,70,3,12,0.38,1,188,2018,10,10,283,4
18288660,32304780,Manhattan,40.84098,-73.937,Private room,53,30,11,0.42,3,354,2019,4,28,118,1
25727611,21020951,Brooklyn,40.69329,-73.93906,Private room,87,2,4,0.45,5,337,2019,5,24,144,6
32159820,31691527,Brooklyn,40.71698,-73.95879,Private room,365,2,4,1.52,1,79,2019,6,9,160,1
1614869,1254489,Brooklyn,40.67477,-73.97404,Entire home/apt,142,4,41,0.58,1,151,2019,6,18,169,3
609559,3647,Queens,40.73587,-73.88279,Entire home/apt,99,3,48,0.58,2,301,2019,6,23,174,1
5316377,11137400,Brooklyn,40.6686,-73.93037,Entire home/apt,249,3,193,3.61,1,344,2019,6,5,156,4
21254023,22004774,Manhattan,40.74772,-74.002,Private room,110,2,2,0.1,1,0,2017,12,5,339,3
13065356,42399786,Manhattan,40.73564,-73.99823,Entire home/apt,145,3,100,2.62,1,0,2018,9,15,258,7
19633139,59432400,Manhattan,40.81974,-73.94457,Private room,120,4,31,1.31,2,188,2018,12,13,347,5
19766387,139503928,Brooklyn,40.68231,-73.96658,Private room,45,7,1,0.04,1,0,2017,8,15,227,3
597544,2954200,Queens,40.74124,-73.92273,Private room,100,3,28,0.38,1,188,2019,3,31,90,1
20900299,130785115,Manhattan,40.71822,-73.99263,Entire home/apt,140,6,0,0.55,1,0,2019,6,30,83,1
26474934,136846568,Brooklyn,40.68932,-73.95887,Private room,40,2,2,0.19,1,0,2019,1,13,13,1
32219678,219517861,Manhattan,40.70564,-74.01162,Private room,204,2,4,0.96,327,327,2019,4,29,119,2
31142743,36425865,Brooklyn,40.69388,-73.92974,Private room,39,1,13,2.15,1,89,2019,5,4,124,7
27551436,87757867,Brooklyn,40.68517,-73.99545,Private room,80,7,54,4.98,2,311,2019,6,30,181,1
29507584,9212560,Manhattan,40.82153,-73.94612,Entire home/apt,140,1,5,0.66,1,3,2019,6,30,181,1
13560118,3752944,Manhattan,40.76712,-73.98789,Entire home/apt,200,4,7,0.22,1,3,2019,4,9,99,3
13495012,9007512,Manhattan,40.70566,-74.00865,Entire home/apt,100,20,3,0.09,1,340,2019,5,4,124,7
33429269,22222260,Manhattan,40.81824,-73.93832,Private room,81,4,4,1.3,2,291,2019,5,24,144,6
31076185,163603458,Queens,40.72218,-73.73396,Entire home/apt,79,1,59,9.03,2,36,2019,7,8,189,2
31928439,384430,Brooklyn,40.62583,-73.96237,Private room,120,30,0,1.17,1,252,2019,6,22,172,7
13436489,28370925,Brooklyn,40.63974,-74.01944,Private room,41,5,81,2.18,4,0,2018,7,22,203,1
20285258,1457505,Brooklyn,40.6765,-73.98205,Entire home/apt,100,4,0,0.04,1,0,2017,8,21,108,2
9728168,5124437,Manhattan,40.76172,-73.99917,Entire home/apt,189,3,4,0.09,1,0,2015,12,15,349,3
10016503,50760546,Manhattan,40.74906,-73.98276,Entire home/apt,165,29,3,0.09,31,134,2017,3,1,60,4
16401944,107455767,Queens,40.65322,-73.73366,Private room,50,15,92,2.96,5,356,2018,10,21,294,1
5892693,29739883,Brooklyn,40.72232,-73.9434,Entire home/apt,110,2,248,4.82,2,1,2019,6,13,164,5
13526398,45595980,Manhattan,40.76071,-73.96469,Entire home/apt,150,30,8,0.36,12,267,2019,3,12,71,3
30427521,214979297,Manhattan,40.72792,-73.99877,Entire home/apt,110,5,3,0.41,1,4,2019,6,4,155,3
6599302,15386409,Manhattan,40.82879,-73.93821,Entire home/apt,80,3,3,0.06,1,0,2017,8,15,227,3
30580115,9572607,Manhattan,40.72176,-73.98825,Private room,150,1,8,2.07,3,0,2019,6,9,160,1
28094626,189404055,Queens,40.75487,-73.93105,Private room,55,1,11,2.16,2,281,2019,7,1,182,2
30891733,230584533,Queens,40.745,-73.85927,Entire home/apt,99,1,64,9.5,1,329,2019,7,4,185,5
26164606,196660011,Manhattan,40.81863,-73.95771,Entire home/apt,170,1,28,2.2,1,0,2018,11,28,332,4
21829006,43490965,Brooklyn,40.69854,-73.94069,Private room,50,2,4,0.21,1,0,2018,1,1,1,2
29858126,149849302,Manhattan,40.81004,-73.95271,Entire home/apt,200,1,3,0.45,1,0,2019,1,1,1,3
30764972,227679456,Brooklyn,40.66062,-73.94298,Entire home/apt,599,2,1,0.35,7,110,2019,4,16,106,3
20485253,56656728,Manhattan,40.7105,-74.00641,Private room,95,1,20,0.88,5,0,2019,6,19,170,4
20176191,6971106,Manhattan,40.79938,-73.97057,Private room,100,5,0,0.2,2,0,2018,1,31,365,2
11513480,47105925,Brooklyn,40.6718,-73.94266,Private room,40,2,2,0.05,1,0,2016,3,23,83,4
14283423,40405299,Manhattan,40.77174,-73.98934,Entire home/apt,200,3,16,0.48,1,0,2019,5,7,127,3
93313,25183,Brooklyn,40.68314,-73.93963,Entire home/apt,120,2,75,0.76,2,237,2019,6,23,174,1
30906400,11449978,Manhattan,40.82166,-73.94635,Entire home/apt,350,4,17,2.59,1,23,2019,5,7,127,3
33388360,251530232,Bronx,40.86304,-73.84559,Entire home/apt,150,1,4,2.07,1,78,2019,6,14,165,6
31065551,31044879,Queens,40.73718,-73.9209,Private room,60,3,8,1.27,2,0,2019,7,1,182,2
18736267,10805053,Brooklyn,40.68602,-73.98311,Entire home/apt,300,2,4,0.37,1,311,2018,11,12,316,2
19720055,138983570,Queens,40.74777,-73.91546,Private room,45,6,1,0.5,1,14,2019,5,10,130,6
2198970,4173868,Manhattan,40.84531,-73.93583,Private room,55,7,9,0.14,1,0,2017,9,22,265,6
10136634,11615226,Brooklyn,40.72308,-73.95071,Private room,75,1,0,0.03,1,0,2016,5,1,122,5
34199108,130155462,Manhattan,40.70578,-74.00769,Entire home/apt,280,2,11,5.89,1,182,2019,6,26,177,4
21530562,154088360,Queens,40.75331,-73.93907,Entire home/apt,300,4,65,3.27,2,221,2019,7,1,182,2
3775978,19359650,Manhattan,40.74596,-73.98678,Private room,130,3,10,0.38,1,0,2017,9,19,262,3
424767,2103888,Manhattan,40.74406,-73.98273,Entire home/apt,325,2,197,2.25,1,207,2019,6,20,171,5
34085087,221213143,Manhattan,40.74142,-73.98219,Entire home/apt,690,1,2,1.87,9,287,2019,6,14,165,6
263190,1020539,Manhattan,40.72534,-73.98591,Private room,88,2,69,0.91,2,0,2019,1,1,1,3
34997446,16625273,Brooklyn,40.71398,-73.94605,Entire home/apt,995,2,0,1,3,272,2019,6,8,159,7
30732728,5469063,Manhattan,40.76719,-73.95253,Entire home/apt,200,5,1,0.2,1,24,2019,2,8,39,6
14968939,33799659,Brooklyn,40.7119,-73.94431,Private room,90,3,17,0.5,1,4,2019,6,16,167,1
32697582,69784014,Manhattan,40.77817,-73.94743,Entire home/apt,105,3,10,2.56,1,0,2019,5,27,147,2
255476,1302029,Brooklyn,40.7116,-73.9529,Private room,89,30,30,0.8,1,91,2019,5,31,151,6
9201458,13794250,Manhattan,40.78107,-73.97817,Private room,75,5,1,0.02,1,0,2015,11,21,325,7
36175342,48164151,Brooklyn,40.66294,-73.99146,Entire home/apt,250,3,0,4.62,1,85,2019,6,30,180,1
30390975,12704088,Brooklyn,40.7189,-73.96416,Private room,88,2,7,1.35,1,0,2019,3,26,85,3
8208285,22572797,Manhattan,40.72504,-73.97905,Entire home/apt,180,1,146,3.14,1,270,2019,6,19,170,4
17156147,10762635,Brooklyn,40.67685,-73.94033,Entire home/apt,93,6,0,0.09,1,0,2018,1,2,4,4
16095115,62828813,Manhattan,40.71339,-73.98926,Private room,69,3,47,1.5,1,217,2019,5,22,142,4
15344255,97842006,Manhattan,40.74624,-74.00371,Entire home/apt,225,1,51,1.63,1,9,2019,6,29,180,7
12206029,5897784,Brooklyn,40.68022,-73.92673,Private room,49,1,1,0.03,1,0,2016,5,13,134,6
2022728,7580038,Manhattan,40.82475,-73.94842,Private room,39,12,26,0.42,3,155,2019,4,26,116,6
5927152,30775529,Manhattan,40.73101,-73.99087,Private room,300,2,0,0.03,1,0,2015,7,23,250,5
4917217,1780076,Brooklyn,40.6763,-73.95764,Private room,55,3,0,0.04,2,0,2015,9,4,4,3
2793834,14290739,Manhattan,40.79194,-73.96913,Entire home/apt,200,30,28,0.45,3,0,2018,1,15,15,2
18876659,131530792,Brooklyn,40.59019,-73.96123,Entire home/apt,105,2,22,0.87,1,0,2018,9,30,273,1
32845331,242924411,Brooklyn,40.68573,-73.9527,Entire home/apt,90,1,14,3.59,5,63,2019,6,24,175,2
10358093,3609048,Brooklyn,40.6695,-73.93298,Entire home/apt,199,2,9,0.61,3,90,2019,4,7,97,1
33075770,4221836,Manhattan,40.71887,-73.99256,Private room,95,5,7,2.28,1,118,2019,6,13,164,5
3530395,7665324,Manhattan,40.72274,-73.99169,Entire home/apt,151,2,5,0.1,2,46,2019,4,8,98,2
20570327,145801588,Manhattan,40.75287,-73.97352,Private room,449,3,0,0.16,4,357,2019,6,2,153,5
16204655,78119367,Brooklyn,40.7015,-73.9266,Private room,82,2,0,0.04,1,0,2017,1,3,154,2
22066317,35986301,Manhattan,40.79722,-73.96205,Private room,50,5,1,0.05,1,0,2017,12,3,337,1
13075158,1516947,Manhattan,40.71287,-73.99811,Private room,75,17,17,0.48,1,38,2019,3,31,90,1
17744351,119029523,Brooklyn,40.62241,-74.02863,Entire home/apt,115,4,3,0.48,3,295,2019,5,19,139,1
13117094,72967204,Manhattan,40.79485,-73.94868,Entire home/apt,165,7,49,1.37,1,64,2019,6,29,180,7
13805038,8539684,Brooklyn,40.70875,-73.9467,Entire home/apt,250,4,10,0.27,1,0,2017,3,5,64,1
13023771,71853402,Brooklyn,40.65719,-73.95245,Private room,100,1,14,0.37,2,304,2019,4,30,120,3
29922930,64802660,Manhattan,40.76599,-73.9826,Entire home/apt,175,184,0,0.35,2,0,2019,6,1,1,2
33638326,104927746,Staten Island,40.597,-74.08778,Shared room,29,1,0,0.38,7,2,2019,6,1,1,4
28917505,35927005,Brooklyn,40.63448,-74.00563,Private room,50,1,2,0.24,10,365,2019,6,20,171,5
9046203,47202400,Brooklyn,40.67867,-73.92282,Entire home/apt,130,3,129,2.93,1,163,2019,6,11,162,3
9413809,492064,Brooklyn,40.68281,-73.96446,Entire home/apt,128,2,37,0.84,1,0,2018,11,25,329,1
18297633,13540183,Brooklyn,40.63676,-73.95033,Private room,150,2,0,0.04,1,0,2017,8,1,2,6
8782401,5170691,Manhattan,40.86729,-73.92716,Entire home/apt,140,1,49,1.23,1,16,2019,6,26,177,4
30090198,17617821,Brooklyn,40.67775,-73.94913,Entire home/apt,99,4,5,0.77,1,23,2019,6,10,161,2
26189111,145238884,Brooklyn,40.67387,-73.91306,Entire home/apt,120,2,13,1.23,1,52,2019,7,1,182,2
17464151,118276455,Manhattan,40.79517,-73.97555,Entire home/apt,200,30,5,0.21,1,271,2019,6,6,157,5
13900417,7958923,Brooklyn,40.68861,-73.94109,Entire home/apt,115,1,350,9.61,2,137,2019,6,26,177,4
6259928,31405259,Manhattan,40.72745,-73.98362,Private room,75,6,3,0.06,1,0,2017,1,7,7,7
9475136,13034246,Brooklyn,40.71642,-73.95298,Private room,90,1,0,0.06,1,0,2017,3,30,304,1
19157123,7050126,Manhattan,40.76347,-73.978,Entire home/apt,1000,1,3,0.12,2,90,2017,7,29,210,7
10021301,12227689,Brooklyn,40.67694,-73.95575,Entire home/apt,155,2,24,0.57,1,0,2018,1,2,2,3
4625126,7799229,Brooklyn,40.71387,-73.95652,Private room,41,4,14,0.37,2,0,2018,10,6,279,7
21851228,7709305,Manhattan,40.75393,-73.97316,Entire home/apt,200,2,29,1.58,1,18,2019,6,15,166,7
10125213,15109029,Manhattan,40.80197,-73.93888,Private room,55,1,0,0.03,1,0,2016,11,1,220,3
1998026,10294707,Brooklyn,40.69025,-73.96704,Entire home/apt,130,2,15,0.41,1,0,2019,4,21,111,1
15665469,8832456,Brooklyn,40.64381,-73.97018,Private room,54,1,132,4.03,1,70,2019,6,23,174,1
14086770,26111584,Manhattan,40.77601,-73.95441,Entire home/apt,178,2,72,2.07,1,0,2018,6,18,169,2
12956315,5226800,Queens,40.77374,-73.91903,Private room,100,5,0,0.04,1,0,2016,8,5,249,4
1126944,128663,Brooklyn,40.64024,-73.96976,Entire home/apt,300,5,1,0.02,1,15,2015,1,1,1,5
20660511,29093058,Brooklyn,40.69574,-73.93975,Private room,250,2,0,0.42,2,173,2019,4,29,117,4
19470886,8232441,Brooklyn,40.68776,-73.95379,Entire home/apt,60,3,16,0.65,2,5,2019,6,24,175,2
28245313,17893196,Manhattan,40.8238,-73.94794,Entire home/apt,145,2,5,0.57,1,5,2019,5,19,139,1
28779020,866089,Manhattan,40.71862,-73.99677,Private room,115,5,3,0.32,3,67,2019,4,2,92,3
29514909,222261103,Manhattan,40.78661,-73.94349,Entire home/apt,240,2,44,5.22,1,93,2019,6,27,178,5
29453268,221853540,Manhattan,40.72877,-73.98938,Entire home/apt,140,31,0,0.5,1,0,2019,1,10,104,7
2791688,4731948,Manhattan,40.72106,-73.99417,Entire home/apt,430,1,24,0.38,4,14,2019,5,22,142,4
27926502,5649853,Brooklyn,40.73473,-73.95776,Entire home/apt,177,2,23,2.28,1,214,2019,7,1,182,2
27385966,200380610,Manhattan,40.75975,-73.98698,Entire home/apt,470,30,0,0.63,65,250,2019,5,3,152,5
30445028,172586583,Manhattan,40.74772,-73.99146,Private room,110,3,6,0.84,1,12,2019,6,28,179,6
33156210,95604631,Brooklyn,40.71579,-73.95092,Private room,79,4,0,1.58,1,110,2019,6,30,181,1
16963544,2626535,Manhattan,40.73126,-73.98149,Private room,73,2,1,0.03,1,0,2017,2,23,54,5
33493038,5708673,Brooklyn,40.69934,-73.92947,Entire home/apt,120,4,1,0.41,1,15,2019,4,26,116,6
1584060,8119708,Brooklyn,40.62733,-73.96102,Private room,85,4,38,0.56,3,81,2019,5,14,134,3
15563563,40991179,Brooklyn,40.72022,-73.95814,Entire home/apt,345,3,13,0.41,2,9,2019,5,27,147,2
13513353,1490202,Brooklyn,40.67664,-73.95814,Private room,60,1,15,0.41,1,0,2016,9,17,261,7
9033081,39763202,Brooklyn,40.66869,-73.96022,Entire home/apt,150,2,11,0.24,1,0,2016,10,9,283,1
2823023,14441566,Manhattan,40.76147,-73.9761,Entire home/apt,200,4,7,0.93,1,32,2019,6,24,175,2
46544,8198,Brooklyn,40.67994,-73.97863,Entire home/apt,150,5,52,0.5,1,18,2019,6,5,156,4
289037,632334,Brooklyn,40.68353,-73.9914,Entire home/apt,189,2,13,0.18,1,0,2016,9,5,249,2
21799111,17692768,Manhattan,40.73226,-74.00184,Entire home/apt,175,6,11,0.62,1,0,2018,10,8,281,2
31056015,60127679,Brooklyn,40.68368,-73.92623,Private room,63,1,63,9.64,2,47,2019,6,24,175,2
33138741,249500632,Manhattan,40.81476,-73.94723,Entire home/apt,75,30,1,0.77,1,13,2019,5,31,151,6
17620638,19289048,Brooklyn,40.68773,-73.97902,Entire home/apt,240,2,15,0.62,1,66,2018,6,10,161,1
2416016,1191562,Manhattan,40.71962,-73.99178,Private room,115,2,130,2.3,1,276,2019,3,24,83,1
30745771,230046770,Brooklyn,40.57115,-73.99408,Entire home/apt,190,1,1,0.15,1,2,2018,12,25,359,3
13112311,52950465,Manhattan,40.7109,-74.01768,Entire home/apt,250,30,0,0.77,12,280,2019,5,31,150,7
33574976,246224359,Staten Island,40.6105,-74.09132,Entire home/apt,115,1,1,1,1,339,2019,6,30,181,1
25374851,10407935,Manhattan,40.72218,-73.99539,Entire home/apt,89,1,62,4.64,8,3,2019,6,30,181,1
9563436,7969836,Manhattan,40.71927,-73.99943,Entire home/apt,300,2,4,0.09,1,0,2016,6,4,156,7
21727418,113121846,Brooklyn,40.71091,-73.95747,Private room,75,2,19,0.95,2,0,2018,6,24,175,1
15436836,8977158,Brooklyn,40.683839999999996,-73.99813,Entire home/apt,175,2,129,3.92,2,206,2019,6,22,173,7
8845289,46322064,Manhattan,40.81147,-73.9471,Entire home/apt,290,3,58,1.33,1,188,2018,1,2,2,3
31102513,8960308,Brooklyn,40.64168,-73.95026,Private room,59,2,16,4.49,1,13,2019,7,6,187,7
11183567,45595980,Manhattan,40.76792,-73.96724,Entire home/apt,154,30,8,0.22,12,18,2019,5,20,140,2
3278530,16572580,Brooklyn,40.70943,-73.94948,Private room,60,5,6,0.16,2,0,2017,9,6,249,4
16556211,78441349,Brooklyn,40.64863,-73.94948,Private room,80,1,27,1.09,3,342,2019,4,13,103,7
29113996,24405003,Manhattan,40.7147,-73.99279,Private room,106,2,9,1.12,3,117,2019,5,25,145,7
4833671,20038668,Manhattan,40.82899,-73.95024,Private room,80,1,9,0.19,1,364,2019,6,30,181,1
9349221,35489917,Brooklyn,40.71401,-73.96333,Private room,99,1,5,0.12,1,0,2016,5,1,122,1
34317148,259078758,Queens,40.71573,-73.76897,Private room,175,1,0,1,3,89,2019,6,24,181,2
321136,1644999,Manhattan,40.83456,-73.9457,Entire home/apt,115,3,18,0.21,1,31,2018,12,31,365,2
22360787,33738190,Brooklyn,40.66316,-73.99643,Private room,80,1,0,0.11,3,0,2018,5,3,305,3
12727779,69205600,Brooklyn,40.70324,-73.92943,Private room,43,1,0,0.08,1,0,2018,8,1,305,6
12131147,3206521,Manhattan,40.73552,-74.00615,Entire home/apt,268,1,3,0.08,2,0,2016,7,23,205,7
33236002,6312248,Brooklyn,40.68609,-73.92932,Entire home/apt,195,2,5,2.42,2,20,2019,6,23,174,1
20405868,43544395,Brooklyn,40.61897,-74.03675,Entire home/apt,85,1,3,0.44,1,6,2019,1,22,22,3
10105477,1428501,Manhattan,40.76407,-73.98579,Private room,97,6,36,0.84,2,0,2018,7,5,186,5
13619385,47502969,Manhattan,40.73273,-74.00704,Entire home/apt,275,3,12,0.33,1,12,2018,9,26,269,4
31879035,238321374,Manhattan,40.79839,-73.96126,Private room,60,30,0,0.3,32,317,2019,3,1,33,2
27906043,8441265,Queens,40.70576,-73.91129,Private room,55,3,3,0.32,2,0,2019,5,27,147,2
29588640,222659001,Brooklyn,40.67783,-73.91109,Private room,72,1,54,6.43,4,239,2019,6,30,181,1
9614378,49742527,Manhattan,40.75246,-73.97171,Entire home/apt,150,4,76,1.79,1,299,2019,6,21,172,6
19530067,18940748,Brooklyn,40.68591,-73.93424,Entire home/apt,174,2,81,3.39,1,123,2019,6,23,174,1
27225643,187870198,Queens,40.58511,-73.81757,Private room,53,2,7,0.61,1,252,2019,6,29,180,7
13769300,77778146,Brooklyn,40.63348,-73.94737,Private room,95,1,20,0.58,8,189,2018,9,4,247,3
20213045,2678122,Brooklyn,40.71687,-73.95012,Entire home/apt,300,5,5,0.35,3,31,2019,6,12,163,4
31465521,233732841,Manhattan,40.83397,-73.94541,Private room,35,1,25,4.36,2,80,2019,7,4,185,5
